"Time differences (ps)"	"Counts per bin"
2382	0
2384	0
2386	0
2388	0
2390	0
2392	0
2394	0
2396	0
2398	0
2400	0
2402	0
2404	0
2406	0
2408	0
2410	0
2412	0
2414	0
2416	0
2418	0
2420	0
2422	0
2424	0
2426	0
2428	0
2430	0
2432	0
2434	0
2436	0
2438	0
2440	0
2442	0
2444	0
2446	0
2448	0
2450	0
2452	0
2454	0
2456	0
2458	0
2460	0
2462	0
2464	0
2466	0
2468	0
2470	0
2472	0
2474	1
2476	0
2478	0
2480	0
2482	0
2484	0
2486	0
2488	0
2490	0
2492	0
2494	0
2496	0
2498	0
2500	0
2502	0
2504	0
2506	0
2508	0
2510	0
2512	1
2514	0
2516	0
2518	0
2520	0
2522	0
2524	0
2526	1
2528	0
2530	0
2532	0
2534	0
2536	0
2538	0
2540	0
2542	0
2544	0
2546	0
2548	0
2550	0
2552	0
2554	0
2556	0
2558	0
2560	1
2562	0
2564	0
2566	0
2568	0
2570	0
2572	0
2574	0
2576	0
2578	0
2580	0
2582	0
2584	0
2586	0
2588	0
2590	0
2592	0
2594	0
2596	0
2598	0
2600	0
2602	0
2604	0
2606	0
2608	0
2610	0
2612	0
2614	0
2616	0
2618	0
2620	0
2622	0
2624	0
2626	0
2628	0
2630	0
2632	0
2634	0
2636	0
2638	0
2640	0
2642	0
2644	0
2646	0
2648	0
2650	0
2652	0
2654	0
2656	0
2658	0
2660	0
2662	0
2664	0
2666	0
2668	0
2670	0
2672	0
2674	0
2676	0
2678	0
2680	0
2682	0
2684	0
2686	0
2688	1
2690	0
2692	0
2694	0
2696	1
2698	0
2700	0
2702	0
2704	0
2706	0
2708	0
2710	0
2712	0
2714	0
2716	0
2718	0
2720	0
2722	0
2724	0
2726	0
2728	0
2730	0
2732	0
2734	0
2736	0
2738	0
2740	0
2742	0
2744	0
2746	0
2748	0
2750	1
2752	0
2754	0
2756	0
2758	0
2760	0
2762	0
2764	0
2766	0
2768	0
2770	1
2772	0
2774	0
2776	0
2778	0
2780	0
2782	0
2784	0
2786	0
2788	0
2790	0
2792	0
2794	0
2796	0
2798	0
2800	0
2802	0
2804	0
2806	0
2808	0
2810	0
2812	0
2814	0
2816	0
2818	0
2820	0
2822	0
2824	0
2826	0
2828	0
2830	0
2832	0
2834	0
2836	0
2838	0
2840	0
2842	0
2844	0
2846	1
2848	0
2850	0
2852	0
2854	0
2856	0
2858	0
2860	0
2862	0
2864	0
2866	0
2868	0
2870	0
2872	0
2874	0
2876	0
2878	0
2880	0
2882	0
2884	0
2886	0
2888	0
2890	0
2892	0
2894	0
2896	0
2898	0
2900	0
2902	0
2904	0
2906	0
2908	0
2910	0
2912	0
2914	0
2916	0
2918	0
2920	1
2922	0
2924	1
2926	0
2928	0
2930	0
2932	0
2934	0
2936	1
2938	0
2940	1
2942	1
2944	1
2946	1
2948	1
2950	0
2952	1
2954	1
2956	0
2958	2
2960	0
2962	0
2964	0
2966	4
2968	2
2970	0
2972	0
2974	2
2976	1
2978	1
2980	0
2982	3
2984	2
2986	4
2988	0
2990	4
2992	3
2994	0
2996	3
2998	2
